DHSID_EA,nl_mean,year
AO-2015-7#-00000316,0.003895427171507566,2015.0
AO-2015-7#-00000317,0.730384686473429,2015.0
AO-2015-7#-00000318,0.03175769391219371,2015.0
AO-2015-7#-00000319,0.018078705429530394,2015.0
AO-2015-7#-00000320,0.0004945210859497689,2015.0
AO-2015-7#-00000321,0.05885809745367345,2015.0
AO-2015-7#-00000322,2.7888916427818273,2015.0
AO-2015-7#-00000323,0.00234573705255466,2015.0
AO-2015-7#-00000324,0.015152161507733002,2015.0
AO-2015-7#-00000325,0.019523323705027462,2015.0
AO-2015-7#-00000326,0.031137238661198233,2015.0
AO-2015-7#-00000327,0.0054393587425261266,2015.0
AO-2015-7#-00000328,0.017407159463646408,2015.0
AO-2015-7#-00000329,0.0023061983339797425,2015.0
AO-2015-7#-00000330,0.0026582588317028114,2015.0
AO-2015-7#-00000331,12.352007833115644,2015.0
AO-2015-7#-00000332,0.14807427131068154,2015.0
AO-2015-7#-00000333,42.294159490049275,2015.0
AO-2015-7#-00000334,0.20909766952424486,2015.0
AO-2015-7#-00000335,0.6633151355916287,2015.0
AO-2015-7#-00000337,0.005127980255519865,2015.0
AO-2015-7#-00000338,10.836016845659126,2015.0
AO-2015-7#-00000339,6.548229764213658,2015.0
AO-2015-7#-00000340,0.002561395294638118,2015.0
AO-2015-7#-00000341,4.603263800485301,2015.0
AO-2015-7#-00000342,3.229777060824832,2015.0
AO-2015-7#-00000343,0.005554014093789348,2015.0
AO-2015-7#-00000344,0.2556273598433591,2015.0
AO-2015-7#-00000345,33.26319312509964,2015.0
AO-2015-7#-00000346,8.471247359365282,2015.0
AO-2015-7#-00000347,0.009347088912343308,2015.0
AO-2015-7#-00000348,5.729700047525247,2015.0
AO-2015-7#-00000349,10.515161184280114,2015.0
AO-2015-7#-00000350,0.0033337024270808585,2015.0
AO-2015-7#-00000351,0.0005042451300270862,2015.0
AO-2015-7#-00000352,0.006524822486664595,2015.0
AO-2015-7#-00000353,0.005050182446489835,2015.0
AO-2015-7#-00000354,7.363734173367501,2015.0
AO-2015-7#-00000355,0.0015549778270245857,2015.0
AO-2015-7#-00000356,4.382464672834059,2015.0
AO-2015-7#-00000357,0.17008263830082282,2015.0
AO-2015-7#-00000358,4.989709396900144,2015.0
AO-2015-7#-00000359,9.136670986644033,2015.0
AO-2015-7#-00000360,0.0029650934650337123,2015.0
AO-2015-7#-00000361,0.03036285655230344,2015.0
AO-2015-7#-00000362,42.96498447111688,2015.0
AO-2015-7#-00000363,44.39935589742312,2015.0
AO-2015-7#-00000364,0.0003579741373503497,2015.0
AO-2015-7#-00000365,0.02065082224318489,2015.0
AO-2015-7#-00000366,0.0007080322425699335,2015.0
AO-2015-7#-00000367,22.336835874370866,2015.0
AO-2015-7#-00000368,0.011881098704974202,2015.0
AO-2015-7#-00000369,0.011103675658135631,2015.0
AO-2015-7#-00000370,10.285496657881907,2015.0
AO-2015-7#-00000371,0.02354580240626166,2015.0
AO-2015-7#-00000372,0.7634812533360021,2015.0
AO-2015-7#-00000373,0.14425506819378847,2015.0
AO-2015-7#-00000374,0.009413317179602565,2015.0
AO-2015-7#-00000375,4.648227069786263,2015.0
AO-2015-7#-00000376,9.972459069546577,2015.0
AO-2015-7#-00000377,0.006106954430543625,2015.0
AO-2015-7#-00000378,0.02313220598618276,2015.0
AO-2015-7#-00000379,0.07644610857748402,2015.0
AO-2015-7#-00000380,7.853518483636815e-05,2015.0
AO-2015-7#-00000381,14.443432173604279,2015.0
AO-2015-7#-00000382,0.00010425366074568673,2015.0
AO-2015-7#-00000383,0.0005959891223445623,2015.0
AO-2015-7#-00000384,0.02851109838640437,2015.0
AO-2015-7#-00000385,0.003605448853490199,2015.0
AO-2015-7#-00000386,0.006621994881325243,2015.0
AO-2015-7#-00000387,10.839917780082532,2015.0
AO-2015-7#-00000388,0.0013189280726599569,2015.0
AO-2015-7#-00000389,4.332079353955493,2015.0
AO-2015-7#-00000390,0.0,2015.0
AO-2015-7#-00000391,5.4190841337625955,2015.0
AO-2015-7#-00000392,8.400298253392679,2015.0
AO-2015-7#-00000394,9.551172465379768,2015.0
AO-2015-7#-00000395,7.74742316396362,2015.0
AO-2015-7#-00000396,2.650512063723947,2015.0
AO-2015-7#-00000397,4.90096258114791e-05,2015.0
AO-2015-7#-00000398,0.0008916024815954299,2015.0
AO-2015-7#-00000399,2.689615600454216,2015.0
AO-2015-7#-00000400,0.00043526010642058055,2015.0
AO-2015-7#-00000401,0.007658105194099571,2015.0
AO-2015-7#-00000402,0.022848954909559523,2015.0
AO-2015-7#-00000403,0.39944545365996037,2015.0
AO-2015-7#-00000404,0.020901214534378123,2015.0
AO-2015-7#-00000405,2.750825436444683,2015.0
AO-2015-7#-00000406,48.136642108332055,2015.0
AO-2015-7#-00000407,1.7275388464353396,2015.0
AO-2015-7#-00000408,2.619671018386703e-05,2015.0
AO-2015-7#-00000409,12.055226565243784,2015.0
AO-2015-7#-00000410,1.062134984267796,2015.0
AO-2015-7#-00000411,2.589671511899756,2015.0
AO-2015-7#-00000412,0.009144436621294876,2015.0
AO-2015-7#-00000413,8.614346720711263,2015.0
AO-2015-7#-00000414,5.1041810680659445,2015.0
AO-2015-7#-00000415,7.220247546250845,2015.0
AO-2015-7#-00000416,0.0003522395134983339,2015.0
AO-2015-7#-00000417,1.8588493181090775,2015.0
AO-2015-7#-00000418,46.16105509573567,2015.0
AO-2015-7#-00000419,0.00046955784465702266,2015.0
AO-2015-7#-00000420,0.0081927250581516,2015.0
AO-2015-7#-00000421,4.580191424991112,2015.0
AO-2015-7#-00000422,0.02854278890353365,2015.0
AO-2015-7#-00000423,5.848393966516409,2015.0
AO-2015-7#-00000424,4.662516569142294,2015.0
AO-2015-7#-00000425,0.030483365094343608,2015.0
AO-2015-7#-00000426,0.08707011282610053,2015.0
AO-2015-7#-00000427,1.772148645422416,2015.0
AO-2015-7#-00000428,1.0659563100370064,2015.0
AO-2015-7#-00000429,4.253960376174713,2015.0
AO-2015-7#-00000430,6.383792437832431,2015.0
AO-2015-7#-00000431,3.138113595930511,2015.0
AO-2015-7#-00000432,4.157862308529169,2015.0
AO-2015-7#-00000433,9.857086140118577,2015.0
AO-2015-7#-00000434,0.0005684211878453319,2015.0
AO-2015-7#-00000435,0.007907365318238591,2015.0
AO-2015-7#-00000436,0.24561254675318198,2015.0
AO-2015-7#-00000437,20.433118375590652,2015.0
AO-2015-7#-00000438,0.03552006186513171,2015.0
AO-2015-7#-00000439,8.072358958852242,2015.0
AO-2015-7#-00000440,0.0066170506501540445,2015.0
AO-2015-7#-00000441,4.628838283801161,2015.0
AO-2015-7#-00000442,0.042913122549538475,2015.0
AO-2015-7#-00000443,0.0017529259731923973,2015.0
AO-2015-7#-00000444,0.09885105726552693,2015.0
AO-2015-7#-00000445,21.277701314899016,2015.0
AO-2015-7#-00000446,5.217034053934945,2015.0
AO-2015-7#-00000447,0.05159325710724093,2015.0
AO-2015-7#-00000448,42.956167159676326,2015.0
AO-2015-7#-00000449,0.014700716632004413,2015.0
AO-2015-7#-00000450,0.009788067020808392,2015.0
AO-2015-7#-00000451,0.051655911603923355,2015.0
AO-2015-7#-00000452,0.9487769214352338,2015.0
AO-2015-7#-00000453,0.0015213420712279842,2015.0
AO-2015-7#-00000454,0.0007226585759517229,2015.0
AO-2015-7#-00000455,0.2431236314979804,2015.0
AO-2015-7#-00000456,1.4640440280089833,2015.0
AO-2015-7#-00000457,0.0568219982648243,2015.0
AO-2015-7#-00000458,0.03714418572268955,2015.0
AO-2015-7#-00000459,0.034121838539057495,2015.0
AO-2015-7#-00000460,17.67152751028698,2015.0
AO-2015-7#-00000461,0.0010558327485059604,2015.0
AO-2015-7#-00000462,8.797381602649915,2015.0
AO-2015-7#-00000463,10.827340854863762,2015.0
AO-2015-7#-00000464,0.01778900695386064,2015.0
AO-2015-7#-00000465,13.637475999742689,2015.0
AO-2015-7#-00000466,2.216834120000471,2015.0
AO-2015-7#-00000467,32.841717621195734,2015.0
AO-2015-7#-00000468,2.6714166087230686,2015.0
AO-2015-7#-00000469,0.03452691325296242,2015.0
AO-2015-7#-00000470,0.03377935777136341,2015.0
AO-2015-7#-00000471,0.27150447314660975,2015.0
AO-2015-7#-00000472,2.855324295767451,2015.0
AO-2015-7#-00000473,0.0025356618562985037,2015.0
AO-2015-7#-00000474,0.3116528458115299,2015.0
AO-2015-7#-00000475,1.1716877463223934,2015.0
AO-2015-7#-00000476,3.037847948032519,2015.0
AO-2015-7#-00000477,9.756470344722936e-05,2015.0
AO-2015-7#-00000478,0.24850322622629667,2015.0
AO-2015-7#-00000479,0.01031374874444566,2015.0
AO-2015-7#-00000480,0.0015933520197155802,2015.0
AO-2015-7#-00000481,46.602099782730335,2015.0
AO-2015-7#-00000482,2.6766327005283324,2015.0
AO-2015-7#-00000483,0.00029064214003144523,2015.0
AO-2015-7#-00000484,29.618424730234906,2015.0
AO-2015-7#-00000485,0.3779625352868568,2015.0
AO-2015-7#-00000486,7.166446399882132,2015.0
AO-2015-7#-00000487,1.8562213513370844,2015.0
AO-2015-7#-00000488,0.025686570872738526,2015.0
AO-2015-7#-00000489,13.971360017651092,2015.0
AO-2015-7#-00000490,0.007664284310042242,2015.0
AO-2015-7#-00000491,6.789685648887811,2015.0
AO-2015-7#-00000492,0.0013844153237851714,2015.0
AO-2015-7#-00000493,7.937952680274277,2015.0
AO-2015-7#-00000494,0.017472674189176966,2015.0
AO-2015-7#-00000495,0.008952083441535185,2015.0
AO-2015-7#-00000496,0.06850287130678998,2015.0
AO-2015-7#-00000497,21.011284527292805,2015.0
AO-2015-7#-00000498,0.002958045900297184,2015.0
AO-2015-7#-00000499,0.6563064173674042,2015.0
AO-2015-7#-00000500,0.055540177296562084,2015.0
AO-2015-7#-00000501,0.0038273301435708257,2015.0
AO-2015-7#-00000502,8.120004466675374,2015.0
AO-2015-7#-00000503,6.473189924178285,2015.0
AO-2015-7#-00000504,0.008102168925494129,2015.0
AO-2015-7#-00000505,26.957977297429807,2015.0
AO-2015-7#-00000506,4.0943002146911,2015.0
AO-2015-7#-00000507,0.007947304271426434,2015.0
AO-2015-7#-00000508,0.0004080962912658976,2015.0
AO-2015-7#-00000509,2.6915854325306183,2015.0
AO-2015-7#-00000510,0.0020979753292432635,2015.0
AO-2015-7#-00000511,2.257371112383395,2015.0
AO-2015-7#-00000512,0.00023306339391231858,2015.0
AO-2015-7#-00000513,6.469285793142197,2015.0
AO-2015-7#-00000514,0.05010264109390272,2015.0
AO-2015-7#-00000515,0.0003370008317510906,2015.0
AO-2015-7#-00000516,0.011658248288977388,2015.0
AO-2015-7#-00000517,27.35108866539427,2015.0
AO-2015-7#-00000518,0.02029808540743307,2015.0
AO-2015-7#-00000519,0.01935585407753339,2015.0
AO-2015-7#-00000520,7.4511545018093805,2015.0
AO-2015-7#-00000521,0.08848177171049096,2015.0
AO-2015-7#-00000522,0.10374767414936191,2015.0
AO-2015-7#-00000523,4.534987044635987,2015.0
AO-2015-7#-00000524,3.7397454834126456,2015.0
AO-2015-7#-00000525,0.007175121190116724,2015.0
AO-2015-7#-00000526,0.10425942865966238,2015.0
AO-2015-7#-00000527,1.7996468191597896,2015.0
AO-2015-7#-00000528,0.07714821732146483,2015.0
AO-2015-7#-00000529,9.114624960432598,2015.0
AO-2015-7#-00000530,0.014247277142699867,2015.0
AO-2015-7#-00000531,4.86300040902804,2015.0
AO-2015-7#-00000532,0.021352545786786845,2015.0
AO-2015-7#-00000533,8.104585575385077,2015.0
AO-2015-7#-00000534,8.457823912474066,2015.0
AO-2015-7#-00000535,5.976010709496839,2015.0
AO-2015-7#-00000536,0.0016304557834270668,2015.0
AO-2015-7#-00000537,10.652640297316625,2015.0
AO-2015-7#-00000538,5.079642389955451,2015.0
AO-2015-7#-00000539,0.006911530434286905,2015.0
AO-2015-7#-00000540,0.009359323348320884,2015.0
AO-2015-7#-00000541,0.0006623576908559968,2015.0
AO-2015-7#-00000542,8.337640849583336,2015.0
AO-2015-7#-00000543,19.181927019318724,2015.0
AO-2015-7#-00000544,0.9440189146354468,2015.0
AO-2015-7#-00000545,0.002499447531096017,2015.0
AO-2015-7#-00000546,9.48775322312073,2015.0
AO-2015-7#-00000547,3.798298190982009,2015.0
AO-2015-7#-00000548,0.36056676862242903,2015.0
AO-2015-7#-00000549,1.9037170244388422,2015.0
AO-2015-7#-00000550,2.0047300300086888,2015.0
AO-2015-7#-00000551,0.006485020867163965,2015.0
AO-2015-7#-00000552,0.004569522216987697,2015.0
AO-2015-7#-00000553,0.012358490941539029,2015.0
AO-2015-7#-00000554,4.591016665160748,2015.0
AO-2015-7#-00000555,0.03208733452568335,2015.0
AO-2015-7#-00000556,4.796513868088632,2015.0
AO-2015-7#-00000557,0.909988523414047,2015.0
AO-2015-7#-00000558,0.0032437437712961002,2015.0
AO-2015-7#-00000559,4.7864831558950405,2015.0
AO-2015-7#-00000560,0.009766327062606406,2015.0
AO-2015-7#-00000561,38.40913537786265,2015.0
AO-2015-7#-00000562,1.5184948095468025,2015.0
AO-2015-7#-00000563,11.329610404019537,2015.0
AO-2015-7#-00000564,0.10177324540916685,2015.0
AO-2015-7#-00000565,0.00043532436779997056,2015.0
AO-2015-7#-00000566,4.474464703153436,2015.0
AO-2015-7#-00000567,4.066361592573095,2015.0
AO-2015-7#-00000568,2.8030272650293595,2015.0
AO-2015-7#-00000569,19.70875896494923,2015.0
AO-2015-7#-00000570,2.3059040385488707,2015.0
AO-2015-7#-00000571,23.244165268244995,2015.0
AO-2015-7#-00000572,0.004857213160360389,2015.0
AO-2015-7#-00000573,2.687369306726852,2015.0
AO-2015-7#-00000574,0.0006974755861373566,2015.0
AO-2015-7#-00000575,5.8495137985166975e-05,2015.0
AO-2015-7#-00000576,18.75707284107707,2015.0
AO-2015-7#-00000577,0.017893403590635692,2015.0
AO-2015-7#-00000578,25.006466956213774,2015.0
AO-2015-7#-00000579,4.5398631723455996,2015.0
AO-2015-7#-00000580,3.034552191245079,2015.0
AO-2015-7#-00000581,0.07409547621574573,2015.0
AO-2015-7#-00000582,0.007081202508003359,2015.0
AO-2015-7#-00000583,7.22648858445853,2015.0
AO-2015-7#-00000584,0.0015871958936179169,2015.0
AO-2015-7#-00000585,4.114391360000916,2015.0
AO-2015-7#-00000586,38.404105528758514,2015.0
AO-2015-7#-00000587,5.297286124528257,2015.0
AO-2015-7#-00000588,10.142561273431832,2015.0
AO-2015-7#-00000589,5.424847172388018,2015.0
AO-2015-7#-00000590,44.34418541423911,2015.0
AO-2015-7#-00000591,8.931512539492163,2015.0
AO-2015-7#-00000592,0.006817521955361407,2015.0
AO-2015-7#-00000593,0.21380094589730475,2015.0
AO-2015-7#-00000594,26.580232623058848,2015.0
AO-2015-7#-00000595,0.27222147339522074,2015.0
AO-2015-7#-00000596,0.03847039199775455,2015.0
AO-2015-7#-00000597,3.801732570246773,2015.0
AO-2015-7#-00000598,7.731218534481613,2015.0
AO-2015-7#-00000599,1.8548601799116529,2015.0
AO-2015-7#-00000600,1.0142871044404154,2015.0
AO-2015-7#-00000601,0.0025869784038827204,2015.0
AO-2015-7#-00000602,0.38412816445021297,2015.0
AO-2015-7#-00000603,12.662157265963073,2015.0
AO-2015-7#-00000604,45.98737864594421,2015.0
AO-2015-7#-00000605,0.0176110023187197,2015.0
AO-2015-7#-00000606,9.354347661431595,2015.0
AO-2015-7#-00000607,10.18936974612716,2015.0
AO-2015-7#-00000608,0.03763457365099861,2015.0
AO-2015-7#-00000609,0.02276823198086031,2015.0
AO-2015-7#-00000610,12.204601937757461,2015.0
AO-2015-7#-00000611,0.00024868938577766374,2015.0
AO-2015-7#-00000612,0.002991673537503743,2015.0
AO-2015-7#-00000613,0.0022374397545540186,2015.0
AO-2015-7#-00000614,0.0002385732041032192,2015.0
AO-2015-7#-00000615,0.0029078857962359693,2015.0
AO-2015-7#-00000616,9.087172032220233,2015.0
AO-2015-7#-00000617,27.109457288512537,2015.0
AO-2015-7#-00000618,0.1613983737139811,2015.0
AO-2015-7#-00000619,0.003189266453345293,2015.0
AO-2015-7#-00000620,0.019201820051504864,2015.0
AO-2015-7#-00000621,3.4736372684905366,2015.0
AO-2015-7#-00000622,0.0008457227182255536,2015.0
AO-2015-7#-00000623,2.3949630742152004,2015.0
AO-2015-7#-00000624,4.051211330358315,2015.0
AO-2015-7#-00000625,0.14177939513989282,2015.0
AO-2015-7#-00000626,0.9422822599055697,2015.0
AO-2015-7#-00000627,19.77267090297121,2015.0
BD-2007-5#-00000001,0.0,2007.0
BD-2007-5#-00000002,0.0,2007.0
BD-2007-5#-00000003,0.0,2007.0
BD-2007-5#-00000004,0.10291789078703296,2007.0
BD-2007-5#-00000005,0.0,2007.0
BD-2007-5#-00000006,3.7918682695929244,2007.0
BD-2007-5#-00000007,0.0,2007.0
BD-2007-5#-00000008,0.8199520359713955,2007.0
BD-2007-5#-00000009,0.004418538297794728,2007.0
BD-2007-5#-00000010,4.503759026367909,2007.0
BD-2007-5#-00000011,0.0,2007.0
BD-2007-5#-00000012,0.3661353615310182,2007.0
BD-2007-5#-00000013,0.862396125657794,2007.0
BD-2007-5#-00000014,7.171175175057792,2007.0
BD-2007-5#-00000015,7.798576629617406,2007.0
BD-2007-5#-00000016,0.0,2007.0
BD-2007-5#-00000017,0.1688318068025113,2007.0
BD-2007-5#-00000018,0.23748107387670322,2007.0
BD-2007-5#-00000019,0.017164485862465006,2007.0
BD-2007-5#-00000020,0.0,2007.0
BD-2007-5#-00000021,3.05269600030781,2007.0
BD-2007-5#-00000022,2.762391405164256,2007.0
BD-2007-5#-00000023,1.6541548457946835,2007.0
BD-2007-5#-00000024,0.013207295413019106,2007.0
BD-2007-5#-00000025,0.0,2007.0
BD-2007-5#-00000026,0.0,2007.0
BD-2007-5#-00000027,1.0775683169894748,2007.0
BD-2007-5#-00000028,0.0,2007.0
BD-2007-5#-00000029,8.661865207429392,2007.0
BD-2007-5#-00000030,0.23446333574634567,2007.0
BD-2007-5#-00000031,0.0,2007.0
BD-2007-5#-00000032,0.0,2007.0
BD-2007-5#-00000033,0.0,2007.0
BD-2007-5#-00000034,1.1840284776119303,2007.0
BD-2007-5#-00000035,1.7389588289653186,2007.0
BD-2007-5#-00000036,23.10244617260497,2007.0
BD-2007-5#-00000037,23.22894070581673,2007.0
BD-2007-5#-00000038,20.848703267050908,2007.0
BD-2007-5#-00000039,6.9438151283476826,2007.0
BD-2007-5#-00000040,0.792080817653417,2007.0
BD-2007-5#-00000041,1.1035294029062779,2007.0
BD-2007-5#-00000042,10.434879423461938,2007.0
BD-2007-5#-00000043,6.8706637725404756,2007.0
BD-2007-5#-00000044,0.6780195249112374,2007.0
BD-2007-5#-00000045,18.923366795007837,2007.0
BD-2007-5#-00000046,7.282010190880148,2007.0
BD-2007-5#-00000047,0.7697022366404579,2007.0
BD-2007-5#-00000048,1.4898852640039781,2007.0
BD-2007-5#-00000049,3.0866371077310575,2007.0
BD-2007-5#-00000050,0.0,2007.0
BD-2007-5#-00000051,1.7938913147085587,2007.0
BD-2007-5#-00000052,4.833977865635639,2007.0
BD-2007-5#-00000053,0.31714622517724717,2007.0
BD-2007-5#-00000054,2.7311031282300995,2007.0
BD-2007-5#-00000055,0.04470285854904251,2007.0
BD-2007-5#-00000056,0.8859905568071165,2007.0
BD-2007-5#-00000057,0.7093420949398395,2007.0
BD-2007-5#-00000058,0.48680085022694236,2007.0
BD-2007-5#-00000059,5.416289952277038,2007.0
BD-2007-5#-00000060,1.1049968655537477,2007.0
BD-2007-5#-00000061,3.3512816245589794,2007.0
BD-2007-5#-00000062,0.7384279740292125,2007.0
BD-2007-5#-00000063,7.408399180929645,2007.0
BD-2007-5#-00000064,2.7012545510541015,2007.0
BD-2007-5#-00000065,0.0,2007.0
BD-2007-5#-00000066,2.940276327408171,2007.0
BD-2007-5#-00000067,5.834943302048944,2007.0
BD-2007-5#-00000068,3.4965946629211473,2007.0
BD-2007-5#-00000069,1.4919219756245568,2007.0
BD-2007-5#-00000070,2.6327119150788727,2007.0
BD-2007-5#-00000071,6.486406377163909,2007.0
BD-2007-5#-00000072,1.6397541149136472,2007.0
BD-2007-5#-00000073,6.062162668040421,2007.0
BD-2007-5#-00000074,0.0,2007.0
BD-2007-5#-00000075,1.769735878603773,2007.0
BD-2007-5#-00000076,0.0,2007.0
BD-2007-5#-00000077,2.7776782000701914,2007.0
BD-2007-5#-00000078,3.2132826524988958,2007.0
BD-2007-5#-00000079,1.186824187917097,2007.0
BD-2007-5#-00000080,0.0,2007.0
BD-2007-5#-00000081,6.340317541340231,2007.0
BD-2007-5#-00000082,0.48976206088331925,2007.0
BD-2007-5#-00000083,2.8113359220300165,2007.0
BD-2007-5#-00000084,5.272030917827279,2007.0
BD-2007-5#-00000085,0.567405473514045,2007.0
BD-2007-5#-00000086,1.0477364916656624,2007.0
BD-2007-5#-00000087,0.0,2007.0
BD-2007-5#-00000088,14.91403233203646,2007.0
BD-2007-5#-00000089,38.55671331258244,2007.0
BD-2007-5#-00000090,22.58361916840145,2007.0
BD-2007-5#-00000091,64.0254981074027,2007.0
BD-2007-5#-00000092,68.90305502919773,2007.0
BD-2007-5#-00000093,12.84482955310034,2007.0
BD-2007-5#-00000094,43.883050992761106,2007.0
BD-2007-5#-00000095,98.90838197484469,2007.0
BD-2007-5#-00000096,105.15202792439356,2007.0
BD-2007-5#-00000097,92.61289650987085,2007.0
BD-2007-5#-00000098,95.92777267453121,2007.0
BD-2007-5#-00000099,6.7041398847346025,2007.0
BD-2007-5#-00000100,4.700215362430031,2007.0
BD-2007-5#-00000101,2.9730919917149525,2007.0
BD-2007-5#-00000102,0.7291791587039078,2007.0
BD-2007-5#-00000103,7.110627908593002,2007.0
BD-2007-5#-00000104,20.515393659810936,2007.0
BD-2007-5#-00000105,16.733369730546446,2007.0
BD-2007-5#-00000106,9.17751019850001,2007.0
BD-2007-5#-00000107,0.0,2007.0
BD-2007-5#-00000108,8.803118648565718,2007.0
BD-2007-5#-00000109,5.9233031279708,2007.0
BD-2007-5#-00000110,3.769160269451618,2007.0
BD-2007-5#-00000111,0.5940000524561206,2007.0
BD-2007-5#-00000112,4.749992538651609,2007.0
BD-2007-5#-00000113,7.078909708160201,2007.0
BD-2007-5#-00000114,6.358488750762088,2007.0
BD-2007-5#-00000115,0.8791973135096437,2007.0
BD-2007-5#-00000116,13.266260883209569,2007.0
BD-2007-5#-00000117,0.0052669137956911855,2007.0
BD-2007-5#-00000118,0.0,2007.0
BD-2007-5#-00000119,0.0,2007.0
BD-2007-5#-00000120,0.0,2007.0
BD-2007-5#-00000121,0.0,2007.0
BD-2007-5#-00000122,3.6258466313958673,2007.0
BD-2007-5#-00000123,0.0,2007.0
BD-2007-5#-00000124,0.37049572354690335,2007.0
BD-2007-5#-00000125,0.0,2007.0
BD-2007-5#-00000126,2.342116880486535,2007.0
BD-2007-5#-00000127,0.0749955790173957,2007.0
BD-2007-5#-00000128,3.9917062570167845,2007.0
BD-2007-5#-00000129,5.5987657481878825,2007.0
BD-2007-5#-00000130,8.981122785544038,2007.0
BD-2007-5#-00000131,0.508609176644542,2007.0
BD-2007-5#-00000132,1.2254008877016132,2007.0
BD-2007-5#-00000133,0.14422525248954682,2007.0
BD-2007-5#-00000134,0.5116334955053392,2007.0
BD-2007-5#-00000135,0.0,2007.0
BD-2007-5#-00000136,0.2173428165651385,2007.0
BD-2007-5#-00000137,0.0,2007.0
BD-2007-5#-00000138,0.5698530475949379,2007.0
BD-2007-5#-00000139,2.180178259527257,2007.0
BD-2007-5#-00000140,4.082492336953709,2007.0
BD-2007-5#-00000141,5.30980531987297,2007.0
BD-2007-5#-00000142,0.0,2007.0
BD-2007-5#-00000143,0.0,2007.0
BD-2007-5#-00000144,0.0,2007.0
BD-2007-5#-00000145,2.047243948206449,2007.0
BD-2007-5#-00000146,0.0,2007.0
BD-2007-5#-00000147,0.0,2007.0
BD-2007-5#-00000148,3.6288065963211267,2007.0
BD-2007-5#-00000149,0.039325034696292255,2007.0
BD-2007-5#-00000150,7.688025383214133,2007.0
BD-2007-5#-00000151,5.455787084572868,2007.0
BD-2007-5#-00000152,2.219519085119615,2007.0
BD-2007-5#-00000153,4.62387798255061,2007.0
BD-2007-5#-00000154,107.78723144956572,2007.0
BD-2007-5#-00000155,151.82555561386866,2007.0
BD-2007-5#-00000156,191.8578552805172,2007.0
BD-2007-5#-00000157,132.35256702849884,2007.0
BD-2007-5#-00000158,197.64620680994182,2007.0
BD-2007-5#-00000159,172.59842911931105,2007.0
BD-2007-5#-00000160,133.65680375820395,2007.0
BD-2007-5#-00000161,106.54296508302143,2007.0
BD-2007-5#-00000162,122.08678380782125,2007.0
BD-2007-5#-00000163,118.82134581916748,2007.0
BD-2007-5#-00000164,196.02883684339454,2007.0
BD-2007-5#-00000165,175.81022870085414,2007.0
BD-2007-5#-00000166,164.83106717412906,2007.0
BD-2007-5#-00000167,150.83438514395615,2007.0
BD-2007-5#-00000168,210.51889207064855,2007.0
BD-2007-5#-00000169,19.996526905706595,2007.0
BD-2007-5#-00000170,106.67121512950177,2007.0
BD-2007-5#-00000171,101.42982544878087,2007.0
BD-2007-5#-00000172,162.39301178879026,2007.0
BD-2007-5#-00000173,234.42579242781096,2007.0
BD-2007-5#-00000174,79.61925710464706,2007.0
BD-2007-5#-00000175,14.059257389187401,2007.0
BD-2007-5#-00000176,20.409127348643548,2007.0
BD-2007-5#-00000177,38.97070896063617,2007.0
BD-2007-5#-00000178,47.88635906795867,2007.0
BD-2007-5#-00000179,48.50982392730185,2007.0
BD-2007-5#-00000180,4.252837657198819,2007.0
BD-2007-5#-00000181,2.5191465564509254,2007.0
BD-2007-5#-00000182,17.86597508888435,2007.0
BD-2007-5#-00000183,8.246913573761162,2007.0
BD-2007-5#-00000184,4.062138534195374,2007.0
BD-2007-5#-00000185,6.823269821040129,2007.0
BD-2007-5#-00000186,6.559837165723989,2007.0
BD-2007-5#-00000187,16.543075059086302,2007.0
BD-2007-5#-00000188,4.016624670292679,2007.0
BD-2007-5#-00000189,8.023499308450091,2007.0
BD-2007-5#-00000190,1.1625366952830853,2007.0
BD-2007-5#-00000191,0.5889826084365757,2007.0
BD-2007-5#-00000192,8.971327001534256,2007.0
BD-2007-5#-00000193,0.0,2007.0
BD-2007-5#-00000194,0.04313705281540322,2007.0
BD-2007-5#-00000195,0.8927158521771752,2007.0
BD-2007-5#-00000196,0.29345964115337886,2007.0
BD-2007-5#-00000197,1.8896427962285929,2007.0
BD-2007-5#-00000198,1.6758937861249337,2007.0
BD-2007-5#-00000199,2.451524862940611,2007.0
BD-2007-5#-00000200,5.1507870331492525,2007.0
BD-2007-5#-00000201,1.8454551196070828,2007.0
BD-2007-5#-00000202,1.5189125552795246,2007.0
BD-2007-5#-00000203,1.0380597178177942,2007.0
BD-2007-5#-00000204,7.243304960895437,2007.0
BD-2007-5#-00000205,0.9912191775760849,2007.0
BD-2007-5#-00000206,0.09815929091650447,2007.0
BD-2007-5#-00000207,2.2966416802565806,2007.0
BD-2007-5#-00000208,5.902827644725801,2007.0
BD-2007-5#-00000209,0.0,2007.0
BD-2007-5#-00000210,1.0510056307681566,2007.0
BD-2007-5#-00000211,4.224232075477462,2007.0
BD-2007-5#-00000212,4.892853077599197,2007.0
BD-2007-5#-00000213,4.694896131722297,2007.0
BD-2007-5#-00000214,5.693583856349448,2007.0
BD-2007-5#-00000215,1.1369249645777273,2007.0
BD-2007-5#-00000216,0.43283311494448146,2007.0
BD-2007-5#-00000217,1.194058035117578,2007.0
BD-2007-5#-00000218,0.3193959172896723,2007.0
BD-2007-5#-00000219,0.628816297788521,2007.0
BD-2007-5#-00000220,0.40045911600112183,2007.0
BD-2007-5#-00000221,0.03293726685321226,2007.0
